Day,Paikka,Rata_nro,arvo1,arvo2,arvo3,Voitto,Luku,V_summa 
2/17/2021,1,9,"0,35","0,19","0,57", ,5,
2/17/2021,1,10,"0,58","0,59","0,78", ,10,
2/17/2021,1,11,"0,00","0,00","0,00", ,0,
2/17/2021,1,12,"0,00","0,00","0,00", ,0,
2/17/2021,1,13,"0,00","0,00","0,00", ,0,
2/17/2021,1,14,"0,00","0,00","0,00", ,0,
2/17/2021,1,15,"0,00","0,00","0,00", ,0,
2/17/2021,1,16,"0,00","0,00","0,00", ,0,
2/17/2021,1,1,"0,00","0,00","0,00", ,0,
2/17/2021,1,2,"0,00","0,00","0,00", ,0,
2/17/2021,1,3,"0,00","0,00","0,00", ,0,
2/17/2021,1,4,"0,00","0,00","0,00", ,0,
2/17/2021,1,5,"0,00","0,00","0,00", ,0,
2/17/2021,1,6,"0,00","0,00","0,00", ,0,
2/17/2021,1,7,"0,00","0,00","0,00", ,0,
2/17/2021,1,8,"0,00","0,00","0,00", ,0,
2/17/2021,1,9,"0,00","0,00","0,00", ,0,
2/17/2021,1,10,"0,00","0,00","0,00", ,0,
2/17/2021,1,11,"0,00","0,00","0,00", ,0,
2/17/2021,1,12,"0,00","0,00","0,00", ,0,
2/17/2021,1,13,"0,00","0,00","0,00", ,0,
2/17/2021,1,14,"0,00","0,00","0,00", ,0,
2/17/2021,1,15,"0,00","0,00","0,00", ,0,
2/17/2021,1,16,"0,00","0,00","0,00", ,0,"163,26"
2/24/2021,1,1,"0,32","0,22","0,41", ,2,
2/24/2021,1,2,"0,00","0,00","0,00", ,0,
2/24/2021,1,3,"0,58","0,49","0,57",1,5,
2/24/2021,1,4,"0,00","0,00","0,00", ,0,
2/24/2021,1,5,"0,29","0,24","0,40", ,2,
2/24/2021,1,6,"0,00","0,00","0,00", ,0,
2/24/2021,1,7,"0,00","0,00","0,00", ,0,
2/24/2021,1,8,"0,48","0,46","0,73", ,8,
2/24/2021,1,9,"0,51","0,43","0,72", ,6,
2/24/2021,1,10,"0,06","0,01","0,30", ,1,
2/24/2021,1,11,"0,46","0,37","0,62", ,10,
2/24/2021,1,12,"0,00","0,00","0,00", ,0,
2/24/2021,1,13,"0,00","0,00","0,00", ,0,
2/24/2021,1,14,"0,00","0,00","0,00", ,0,
2/24/2021,1,15,"0,00","0,00","0,00", ,0,
2/24/2021,1,16,"0,00","0,00","0,00", ,0,
2/24/2021,1,1,"0,11","0,03","0,22", ,1,
2/24/2021,1,2,"0,12","0,07","0,27", ,1,
2/24/2021,1,3,"0,54","0,35","0,51", ,5,
2/24/2021,1,4,"0,29","0,23","0,40", ,2,
2/24/2021,1,5,"0,00","0,00","0,00", ,0,
2/24/2021,1,6,"0,28","0,04","0,42", ,5,
2/24/2021,1,7,"0,00","0,00","0,00", ,0,
2/24/2021,1,8,"1,02","1,07","1,24", ,11,
2/24/2021,1,9,"0,48","0,34","0,74", ,9,
2/24/2021,1,10,"0,46","0,21","0,59", ,6,
2/24/2021,1,11,"0,00","0,00","0,00", ,0,
2/24/2021,1,12,"0,64","0,51","0,80",1,10,
2/24/2021,1,13,"0,00","0,00","0,00", ,0,
2/24/2021,1,14,"0,00","0,00","0,00", ,0,
2/24/2021,1,15,"0,00","0,00","0,00", ,0,
2/24/2021,1,16,"0,00","0,00","0,00", ,0,
2/24/2021,1,1,"0,53","0,29","0,59", ,8,
2/24/2021,1,2,"0,42","0,30","0,54", ,4,
2/24/2021,1,3,"0,57","0,56","0,81", ,9,
2/24/2021,1,4,"0,00","0,00","0,00", ,0,
2/24/2021,1,5,"0,60","0,61","0,70", ,11,
2/24/2021,1,6,"0,00","0,00","0,00", ,0,
2/24/2021,1,7,"0,00","0,00","0,00", ,0,
2/24/2021,1,8,"0,24","0,45","0,51",1,2,
2/24/2021,1,9,"0,24","0,45","0,48", ,1,
2/24/2021,1,10,"0,58","0,80","0,87", ,11,
2/24/2021,1,11,"0,35","0,34","0,34", ,6,
2/24/2021,1,12,"0,00","0,00","0,00", ,0,
2/24/2021,1,13,"0,00","0,00","0,00", ,0,
2/24/2021,1,14,"0,00","0,00","0,00", ,0,
2/24/2021,1,15,"0,00","0,00","0,00", ,0,
2/24/2021,1,16,"0,00","0,00","0,00", ,0,
2/24/2021,1,1,"0,00","0,00","0,00", ,0,
2/24/2021,1,2,"0,67","0,52","0,72", ,6,
2/24/2021,1,3,"0,68","0,55","0,68", ,7,
2/24/2021,1,4,"0,61","0,60","0,69",1,10,
2/24/2021,1,5,"0,09","0,03","0,24", ,1,
2/24/2021,1,6,"0,27","0,25","0,61", ,3,
2/24/2021,1,7,"0,48","0,48","0,70", ,10,
2/24/2021,1,8,"0,47","0,36","0,61", ,5,
2/24/2021,1,9,"0,26","0,36","0,49", ,1,
2/24/2021,1,10,"0,47","0,24","0,59", ,5,
2/24/2021,1,11,"0,00","0,00","0,00", ,0,
2/24/2021,1,12,"0,00","0,00","0,00", ,0,
2/24/2021,1,13,"0,00","0,00","0,00", ,0,
2/24/2021,1,14,"0,00","0,00","0,00", ,0,
2/24/2021,1,15,"0,00","0,00","0,00", ,0,
2/24/2021,1,16,"0,00","0,00","0,00", ,0,
2/24/2021,1,1,"0,00","0,00","0,00", ,0,
2/24/2021,1,2,"0,00","0,00","0,00", ,0,
2/24/2021,1,3,"0,00","0,00","0,00", ,0,
2/24/2021,1,4,"0,00","0,00","0,00", ,0,
2/24/2021,1,5,"0,00","0,00","0,00", ,0,
2/24/2021,1,6,"0,00","0,00","0,00", ,0,
2/24/2021,1,7,"0,00","0,00","0,00", ,0,
2/24/2021,1,8,"0,00","0,00","0,00", ,0,
2/24/2021,1,9,"0,00","0,00","0,00", ,0,
2/24/2021,1,10,"0,00","0,00","0,00", ,0,
2/24/2021,1,11,"0,00","0,00","0,00", ,0,
2/24/2021,1,12,"0,00","0,00","0,00", ,0,
2/24/2021,1,13,"0,00","0,00","0,00", ,0,
2/24/2021,1,14,"0,00","0,00","0,00", ,0,
2/24/2021,1,15,"0,00","0,00","0,00", ,0,
2/24/2021,1,16,"0,00","0,00","0,00", ,0,"282,93"
3/3/2021,1,1,"0,47","0,23","0,56", ,2,
3/3/2021,1,2,"0,57","0,60","0,65",1,11,
3/3/2021,1,3,"0,33","0,20","0,37", ,7,
3/3/2021,1,4,"0,45","0,24","0,59", ,3,
3/3/2021,1,5,"0,54","0,40","0,62", ,8,
3/3/2021,1,6,"0,22","0,01","0,48", ,1,
3/3/2021,1,7,"0,54","0,35","0,78", ,8,
3/3/2021,1,8,"0,56","0,38","0,77", ,9,
3/3/2021,1,9,"0,51","0,28","0,62", ,5,
3/3/2021,1,10,"0,41","0,25","0,67", ,4,
3/3/2021,1,11,"0,00","0,00","0,00", ,0,
3/3/2021,1,12,"0,00","0,00","0,00", ,0,
3/3/2021,1,13,"0,00","0,00","0,00", ,0,
3/3/2021,1,14,"0,00","0,00","0,00", ,0,
3/3/2021,1,15,"0,00","0,00","0,00", ,0,
3/3/2021,1,16,"0,00","0,00","0,00", ,0,
3/3/2021,1,1,"0,33","0,29","0,45", ,3,
3/3/2021,1,2,"0,43","0,31","0,43", ,4,
3/3/2021,1,3,"0,00","0,00","0,00", ,0,
3/3/2021,1,4,"0,41","0,25","0,42", ,4,
3/3/2021,1,5,"0,42","0,32","0,49", ,7,
3/3/2021,1,6,"0,07","0,01","0,33", ,1,
3/3/2021,1,7,"0,42","0,30","0,58", ,7,
3/3/2021,1,8,"0,58","0,63","0,78",1,11,
3/3/2021,1,9,"0,00","0,00","0,00", ,0,
3/3/2021,1,10,"0,28","0,28","0,50", ,3,
3/3/2021,1,11,"0,00","0,00","0,00", ,0,
3/3/2021,1,12,"0,27","0,26","0,47", ,3,
3/3/2021,1,13,"0,00","0,00","0,00", ,0,
3/3/2021,1,14,"0,00","0,00","0,00", ,0,
3/3/2021,1,15,"0,22","0,32","0,39", ,2,
3/3/2021,1,16,"0,00","0,00","0,00", ,0,
3/3/2021,1,1,"0,46","0,23","0,55", ,2,
3/3/2021,1,2,"0,57","0,59","0,68",1,8,
3/3/2021,1,3,"0,67","0,74","0,79", ,11,
3/3/2021,1,4,"0,31","0,40","0,43", ,1,
3/3/2021,1,5,"0,54","0,40","0,62", ,8,
3/3/2021,1,6,"0,29","0,23","0,61", ,1,
3/3/2021,1,7,"0,60","0,59","0,82", ,11,
3/3/2021,1,8,"0,50","0,39","0,68", ,8,
3/3/2021,1,9,"0,39","0,24","0,39", ,2,
3/3/2021,1,10,"0,00","0,00","0,00", ,0,
3/3/2021,1,11,"0,40","0,23","0,39", ,2,
3/3/2021,1,12,"0,00","0,00","0,00", ,0,
3/3/2021,1,13,"0,00","0,00","0,00", ,0,
3/3/2021,1,14,"0,00","0,00","0,00", ,0,
3/3/2021,1,15,"0,00","0,00","0,00", ,0,
3/3/2021,1,16,"0,00","0,00","0,00", ,0,
3/3/2021,1,1,"0,74","0,88","0,78", ,11,
3/3/2021,1,2,"0,44","0,32","0,43",1,5,
3/3/2021,1,3,"0,35","0,26","0,43", ,1,
3/3/2021,1,4,"0,41","0,25","0,47", ,4,
3/3/2021,1,5,"0,53","0,49","0,57", ,10,
3/3/2021,1,6,"0,39","0,26","0,59", ,3,
3/3/2021,1,7,"0,07","0,02","0,31", ,1,
3/3/2021,1,8,"0,06","0,01","0,27", ,2,
3/3/2021,1,9,"0,28","0,33","0,55", ,1,
3/3/2021,1,10,"0,28","0,23","0,52", ,1,
3/3/2021,1,11,"0,05","0,01","0,34", ,1,
3/3/2021,1,12,"0,00","0,00","0,00", ,0,
3/3/2021,1,13,"0,00","0,00","0,00", ,0,
3/3/2021,1,14,"0,00","0,00","0,00", ,0,
3/3/2021,1,15,"0,00","0,00","0,00", ,0,
3/3/2021,1,16,"0,00","0,00","0,00", ,0,
3/3/2021,1,1,"0,00","0,00","0,00", ,0,
3/3/2021,1,2,"0,00","0,00","0,00", ,0,
3/3/2021,1,3,"0,00","0,00","0,00", ,0,
3/3/2021,1,4,"0,00","0,00","0,00", ,0,
3/3/2021,1,5,"0,00","0,00","0,00", ,0,
3/3/2021,1,6,"0,00","0,00","0,00", ,0,
3/3/2021,1,7,"0,00","0,00","0,00", ,0,
3/3/2021,1,8,"0,00","0,00","0,00", ,0,
3/3/2021,1,9,"0,00","0,00","0,00", ,0,
3/3/2021,1,10,"0,00","0,00","0,00", ,0,
3/3/2021,1,11,"0,00","0,00","0,00", ,0,
3/3/2021,1,12,"0,00","0,00","0,00", ,0,
3/3/2021,1,13,"0,00","0,00","0,00", ,0,
3/3/2021,1,14,"0,00","0,00","0,00", ,0,
3/3/2021,1,15,"0,00","0,00","0,00", ,0,
3/3/2021,1,16,"0,00","0,00","0,00", ,0,"147,94"
3/17/2021,1,1,"0,00","0,58","0,46", ,0,
3/17/2021,1,2,"0,38","0,22","0,41",1,3,
3/17/2021,1,3,"0,45","0,35","0,52", ,4,
3/17/2021,1,4,"0,09","0,54","0,53", ,1,
3/17/2021,1,5,"1,13","0,25","0,45", ,11,
3/17/2021,1,6,"0,00","0,00","0,00", ,0,
3/17/2021,1,7,"0,20","0,00","0,00", ,2,
3/17/2021,1,8,"0,00","0,00","0,00", ,0,
3/17/2021,1,9,"0,00","0,24","0,57", ,0,
3/17/2021,1,10,"0,32","0,17","0,49", ,3,
3/17/2021,1,11,"0,00","0,14","0,55", ,0,
3/17/2021,1,12,"0,19","0,00","0,00", ,5,
3/17/2021,1,13,"0,00","0,31","0,39", ,0,
3/17/2021,1,14,"0,00","0,00","0,00", ,0,
3/17/2021,1,15,"0,00","0,00","0,00", ,0,
3/17/2021,1,16,"0,00","0,00","0,00", ,0,
3/17/2021,1,1,"0,62","0,58","0,46", ,9,
3/17/2021,1,2,"0,46","0,22","0,41", ,4,
3/17/2021,1,3,"0,66","0,35","0,52", ,9,
3/17/2021,1,4,"0,93","0,54","0,53", ,11,
3/17/2021,1,5,"0,52","0,25","0,45", ,7,
3/17/2021,1,6,"0,00","0,00","0,00", ,0,
3/17/2021,1,7,"0,00","0,00","0,00", ,0,
3/17/2021,1,8,"0,00","0,00","0,00",1,0,
3/17/2021,1,9,"0,47","0,24","0,57", ,6,
3/17/2021,1,10,"0,40","0,17","0,49", ,5,
3/17/2021,1,11,"0,18","0,14","0,55", ,2,
3/17/2021,1,12,"0,00","0,00","0,00", ,0,
3/17/2021,1,13,"0,15","0,31","0,39", ,3,
3/17/2021,1,14,"0,00","0,00","0,00", ,0,
3/17/2021,1,15,"0,00","0,00","0,00", ,0,
3/17/2021,1,16,"0,00","0,00","0,00", ,0,
3/17/2021,1,1,"0,97","0,67","0,62", ,11,
3/17/2021,1,2,"0,65","0,49","0,57",1,9,
3/17/2021,1,3,"0,56","0,24","0,54", ,8,
3/17/2021,1,4,"0,00","0,00","0,00", ,0,
3/17/2021,1,5,"0,00","0,00","0,00", ,0,
3/17/2021,1,6,"0,23","0,04","0,39", ,5,
3/17/2021,1,7,"0,20","0,15","0,62", ,1,
3/17/2021,1,8,"0,38","0,19","0,60", ,4,
3/17/2021,1,9,"0,38","0,21","0,38", ,6,
3/17/2021,1,10,"0,19","0,14","0,34", ,1,
3/17/2021,1,11,"0,18","0,19","0,42", ,3,
3/17/2021,1,12,"0,00","0,00","0,00", ,0,
3/17/2021,1,13,"0,00","0,00","0,00", ,0,
3/17/2021,1,14,"0,00","0,00","0,00", ,0,
3/17/2021,1,15,"0,00","0,00","0,00", ,0,
3/17/2021,1,16,"0,00","0,00","0,00", ,0,
3/17/2021,1,1,"0,00","0,00","0,00", ,0,
3/17/2021,1,2,"0,48","0,43","0,42",1,7,
3/17/2021,1,3,"0,62","0,32","0,47", ,9,
3/17/2021,1,4,"0,42","0,18","0,42", ,4,
3/17/2021,1,5,"0,22","0,17","0,44", ,2,
3/17/2021,1,6,"0,96","0,64","0,66", ,11,
3/17/2021,1,7,"0,60","0,54","0,55", ,9,
3/17/2021,1,8,"0,19","0,18","0,48", ,3,
3/17/2021,1,9,"0,00","0,00","0,00", ,0,
3/17/2021,1,10,"0,19","0,17","0,53", ,2,
3/17/2021,1,11,"0,18","0,14","0,48", ,1,
3/17/2021,1,12,"0,23","0,21","0,55", ,5,
3/17/2021,1,13,"0,00","0,00","0,00", ,0,
3/17/2021,1,14,"0,00","0,00","0,00", ,0,
3/17/2021,1,15,"0,00","0,00","0,00", ,0,
3/17/2021,1,16,"0,00","0,00","0,00", ,0,
3/17/2021,1,1,"0,00","0,00","0,00", ,0,
3/17/2021,1,2,"0,00","0,00","0,00", ,0,
3/17/2021,1,3,"0,00","0,00","0,00", ,0,
3/17/2021,1,4,"0,00","0,00","0,00", ,0,
3/17/2021,1,5,"0,00","0,00","0,00", ,0,
3/17/2021,1,6,"0,00","0,00","0,00", ,0,
3/17/2021,1,7,"0,00","0,00","0,00", ,0,
3/17/2021,1,8,"0,00","0,00","0,00", ,0,
3/17/2021,1,9,"0,00","0,00","0,00", ,0,
3/17/2021,1,10,"0,00","0,00","0,00", ,0,
3/17/2021,1,11,"0,00","0,00","0,00", ,0,
3/17/2021,1,12,"0,00","0,00","0,00", ,0,
3/17/2021,1,13,"0,00","0,00","0,00", ,0,
3/17/2021,1,14,"0,00","0,00","0,00", ,0,
3/17/2021,1,15,"0,00","0,00","0,00", ,0,
3/17/2021,1,16,"0,00","0,00","0,00", ,0,"3 588,49"
3/24/2021,1,1,"0,60","0,24","0,70", ,4,
3/24/2021,1,2,"0,25","0,20","0,63",1,2,
3/24/2021,1,3,"0,00","0,00","0,00", ,0,
3/24/2021,1,4,"0,00","0,00","0,00", ,0,
3/24/2021,1,5,"0,00","0,00","0,00", ,0,
3/24/2021,1,6,"0,73","0,37","0,91", ,10,
3/24/2021,1,7,"0,51","0,28","0,67", ,6,
3/24/2021,1,8,"0,00","0,00","0,00", ,0,
3/24/2021,1,9,"0,47","0,25","0,66", ,8,
3/24/2021,1,10,"0,19","0,16","0,67", ,2,
3/24/2021,1,11,"0,05","0,01","0,46", ,1,
3/24/2021,1,12,"0,05","0,09","0,44", ,1,
3/24/2021,1,13,"0,00","0,00","0,00", ,0,
3/24/2021,1,14,"0,00","0,00","0,00", ,0,
3/24/2021,1,15,"0,00","0,00","0,00", ,0,
3/24/2021,1,16,"0,00","0,00","0,00", ,0,
3/24/2021,1,1,"0,00","0,00","0,00",1,0,
3/24/2021,1,2,"0,69","0,24","0,65", ,4,
3/24/2021,1,3,"0,59","0,31","0,57", ,4,
3/24/2021,1,4,"0,00","0,00","0,00", ,0,
3/24/2021,1,5,"0,22","0,16","0,67", ,1,
3/24/2021,1,6,"0,00","0,00","0,00", ,0,
3/24/2021,1,7,"0,20","0,18","0,65", ,2,
3/24/2021,1,8,"0,60","0,29","0,75", ,8,
3/24/2021,1,9,"0,00","0,00","0,00", ,0,
3/24/2021,1,10,"0,94","0,57","0,88", ,11,
3/24/2021,1,11,"0,00","0,00","0,00", ,0,
3/24/2021,1,12,"0,18","0,17","0,56", ,3,
3/24/2021,1,13,"0,65","0,95","0,68", ,10,
3/24/2021,1,14,"0,15","0,22","0,55", ,1,
3/24/2021,1,15,"0,00","0,00","0,00", ,0,
3/24/2021,1,16,"0,00","0,00","0,00", ,0,
3/24/2021,1,1,"0,58","0,19","0,55", ,5,
3/24/2021,1,2,"1,23","0,66","0,91", ,11,
3/24/2021,1,3,"0,63","0,29","0,65", ,5,
3/24/2021,1,4,"0,09","0,13","0,43", ,1,
3/24/2021,1,5,"1,02","0,54","0,95", ,11,
3/24/2021,1,6,"0,00","0,00","0,00", ,0,
3/24/2021,1,7,"0,00","0,00","0,00", ,0,
3/24/2021,1,8,"0,46","0,31","0,69",1,5,
3/24/2021,1,9,"0,58","0,29","0,69", ,8,
3/24/2021,1,10,"0,19","0,19","0,58", ,3,
3/24/2021,1,11,"0,18","0,14","0,55", ,2,
3/24/2021,1,12,"0,00","0,00","0,00", ,0,
3/24/2021,1,13,"0,00","0,00","0,00", ,0,
3/24/2021,1,14,"0,00","0,00","0,00", ,0,
3/24/2021,1,15,"0,00","0,00","0,00", ,0,
3/24/2021,1,16,"0,00","0,00","0,00", ,0,
3/24/2021,1,1,"0,24","0,14","0,52", ,2,
3/24/2021,1,2,"0,25","0,20","0,57", ,1,
3/24/2021,1,3,"0,25","0,30","0,61", ,2,
3/24/2021,1,4,"0,50","0,02","0,56",1,3,
3/24/2021,1,5,"0,70","0,36","0,79", ,10,
3/24/2021,1,6,"0,52","0,29","0,72", ,7,
3/24/2021,1,7,"0,47","0,26","0,67", ,4,
3/24/2021,1,8,"0,00","0,00","0,00", ,0,
3/24/2021,1,9,"0,00","0,00","0,00", ,0,
3/24/2021,1,10,"0,49","0,18","0,52", ,6,
3/24/2021,1,11,"0,59","0,18","0,58", ,8,
3/24/2021,1,12,"0,25","0,28","0,56", ,7,
3/24/2021,1,13,"0,15","0,24","0,55", ,2,
3/24/2021,1,14,"0,00","0,00","0,00", ,0,
3/24/2021,1,15,"0,00","0,00","0,00", ,0,
3/24/2021,1,16,"0,14","0,23","0,49", ,2,
3/24/2021,1,1,"0,00","0,00","0,00", ,0,
3/24/2021,1,2,"0,00","0,00","0,00", ,0,
3/24/2021,1,3,"0,00","0,00","0,00", ,0,
3/24/2021,1,4,"0,00","0,00","0,00", ,0,
3/24/2021,1,5,"0,00","0,00","0,00", ,0,
3/24/2021,1,6,"0,00","0,00","0,00", ,0,
3/24/2021,1,7,"0,00","0,00","0,00", ,0,
3/24/2021,1,8,"0,00","0,00","0,00", ,0,
3/24/2021,1,9,"0,00","0,00","0,00", ,0,
3/24/2021,1,10,"0,00","0,00","0,00", ,0,
3/24/2021,1,11,"0,00","0,00","0,00", ,0,
3/24/2021,1,12,"0,00","0,00","0,00", ,0,
3/24/2021,1,13,"0,00","0,00","0,00", ,0,
3/24/2021,1,14,"0,00","0,00","0,00", ,0,
3/24/2021,1,15,"0,00","0,00","0,00", ,0,
3/24/2021,1,16,"0,00","0,00","0,00", ,0,"0,00"
3/25/2021,1,1,"0,83","0,34","0,73", ,10,
3/25/2021,1,2,"0,00","0,00","0,00", ,0,
3/25/2021,1,3,"0,28","0,32","0,63", ,3,
3/25/2021,1,4,"0,00","0,00","0,00", ,0,
3/25/2021,1,5,"0,22","0,16","0,55", ,1,
3/25/2021,1,6,"0,52","0,18","0,69",1,6,
3/25/2021,1,7,"0,60","0,26","0,80", ,6,
3/25/2021,1,8,"0,58","0,20","0,84", ,6,
3/25/2021,1,9,"0,47","0,18","0,74", ,4,
3/25/2021,1,10,"0,98","0,64","0,95", ,11,
3/25/2021,1,11,"1,06","0,63","0,89", ,11,
3/25/2021,1,12,"0,00","0,00","0,00", ,0,
3/25/2021,1,13,"0,00","0,00","0,00", ,0,
3/25/2021,1,14,"0,00","0,00","0,00", ,0,
3/25/2021,1,15,"0,00","0,00","0,00", ,0,
3/25/2021,1,16,"0,00","0,00","0,00", ,0,
3/25/2021,1,1,"0,00","0,00","0,00", ,0,
3/25/2021,1,2,"0,00","0,00","0,00", ,0,
3/25/2021,1,3,"1,10","0,65","0,78", ,11,
3/25/2021,1,4,"0,54","0,17","0,53", ,5,
3/25/2021,1,5,"0,65","0,24","0,67", ,7,
3/25/2021,1,6,"0,20","0,14","0,63", ,1,
3/25/2021,1,7,"0,20","0,20","0,66", ,3,
3/25/2021,1,8,"0,47","0,18","0,61", ,4,
3/25/2021,1,9,"0,00","0,00","0,00", ,0,
3/25/2021,1,10,"0,91","0,57","0,85",1,11,
3/25/2021,1,11,"0,18","0,14","0,69", ,2,
3/25/2021,1,12,"0,00","0,00","0,00", ,0,
3/25/2021,1,13,"0,00","0,00","0,00", ,0,
3/25/2021,1,14,"0,00","0,00","0,00", ,0,
3/25/2021,1,15,"0,00","0,00","0,00", ,0,
3/25/2021,1,16,"0,00","0,00","0,00", ,0,
3/25/2021,1,1,"0,68","0,20","0,59", ,10,
3/25/2021,1,2,"0,74","0,49","0,78",1,9,
3/25/2021,1,3,"0,70","0,52","0,94", ,9,
3/25/2021,1,4,"0,53","0,04","0,57", ,6,
3/25/2021,1,5,"0,09","0,18","0,60", ,3,
3/25/2021,1,6,"0,38","0,26","0,76", ,7,
3/25/2021,1,7,"0,37","0,29","0,68", ,6,
3/25/2021,1,8,"0,00","0,00","0,00", ,0,
3/25/2021,1,9,"0,00","0,00","0,00", ,0,
3/25/2021,1,10,"0,00","0,00","0,00", ,0,
3/25/2021,1,11,"0,00","0,00","0,00", ,0,
3/25/2021,1,12,"0,00","0,00","0,00", ,0,
3/25/2021,1,13,"0,00","0,00","0,00", ,0,
3/25/2021,1,14,"0,00","0,00","0,00", ,0,
3/25/2021,1,15,"0,00","0,00","0,00", ,0,
3/25/2021,1,16,"0,00","0,00","0,00", ,0,
3/25/2021,1,1,"0,72","0,21","0,82", ,7,
3/25/2021,1,2,"0,00","0,00","0,00", ,0,
3/25/2021,1,3,"0,00","0,00","0,00", ,0,
3/25/2021,1,4,"0,00","0,00","0,00", ,0,
3/25/2021,1,5,"0,64","0,28","0,81", ,5,
3/25/2021,1,6,"0,58","0,26","0,74", ,7,
3/25/2021,1,7,"0,58","0,29","0,82", ,5,
3/25/2021,1,8,"0,00","0,00","0,00", ,0,
3/25/2021,1,9,"0,68","0,27","0,68", ,10,
3/25/2021,1,10,"0,00","0,00","0,00", ,0,
3/25/2021,1,11,"0,59","0,18","0,75",1,8,
3/25/2021,1,12,"0,30","0,18","0,58", ,4,
3/25/2021,1,13,"0,00","0,00","0,00", ,0,
3/25/2021,1,14,"0,00","0,00","0,00", ,0,
3/25/2021,1,15,"0,00","0,00","0,00", ,0,
3/25/2021,1,16,"0,00","0,00","0,00", ,0,
3/25/2021,1,1,"0,61","0,21","0,54", ,5,
3/25/2021,1,2,"0,00","0,00","0,00", ,0,
3/25/2021,1,3,"0,25","0,29","0,51", ,2,
3/25/2021,1,4,"0,22","0,16","0,54", ,2,
3/25/2021,1,5,"0,57","0,32","0,54", ,8,
3/25/2021,1,6,"0,51","0,17","0,79", ,6,
3/25/2021,1,7,"0,20","0,18","0,61", ,2,
3/25/2021,1,8,"0,00","0,00","0,00", ,0,
3/25/2021,1,9,"0,00","0,00","0,00", ,0,
3/25/2021,1,10,"0,19","0,16","0,60", ,2,
3/25/2021,1,11,"0,93","0,67","0,85", ,11,
3/25/2021,1,12,"0,00","0,00","0,00", ,0,
3/25/2021,1,13,"0,00","0,00","0,00", ,0,
3/25/2021,1,14,"0,00","0,00","0,00", ,0,
3/25/2021,1,15,"0,00","0,00","0,00", ,0,
3/25/2021,1,16,"0,00","0,00","0,00", ,0,"97,60"
3/31/2021,1,1,"0,72","0,26","0,64", ,4,
3/31/2021,1,2,"0,78","0,32","0,70", ,6,
3/31/2021,1,3,"0,69","0,29","0,79", ,5,
3/31/2021,1,4,"0,22","0,26","0,52", ,1,
3/31/2021,1,5,"0,99","0,55","0,85", ,11,
3/31/2021,1,6,"0,64","0,29","0,87", ,7,
3/31/2021,1,7,"0,70","0,40","0,79",1,10,
3/31/2021,1,8,"0,19","0,14","0,70", ,1,
3/31/2021,1,9,"0,00","0,00","0,00", ,0,
3/31/2021,1,10,"0,00","0,00","0,00", ,0,
3/31/2021,1,11,"0,00","0,00","0,00", ,0,
3/31/2021,1,12,"0,00","0,00","0,00", ,0,
3/31/2021,1,13,"0,00","0,00","0,00", ,0,
3/31/2021,1,14,"0,00","0,00","0,00", ,0,
3/31/2021,1,15,"0,00","0,00","0,00", ,0,
3/31/2021,1,16,"0,00","0,00","0,00", ,0,
3/31/2021,1,1,"0,83","0,63","0,67", ,9,
3/31/2021,1,2,"0,25","0,20","0,53", ,1,
3/31/2021,1,3,"0,25","0,29","0,51", ,2,
3/31/2021,1,4,"0,48","0,14","0,51", ,3,
3/31/2021,1,5,"0,09","0,03","0,44", ,1,
3/31/2021,1,6,"0,56","0,17","0,75", ,3,
3/31/2021,1,7,"0,07","0,05","0,48", ,2,
3/31/2021,1,8,"0,59","0,23","0,84", ,6,
3/31/2021,1,9,"0,00","0,00","0,00", ,0,
3/31/2021,1,10,"0,93","0,60","0,89", ,11,
3/31/2021,1,11,"0,64","0,25","0,75", ,8,
3/31/2021,1,12,"0,00","0,00","0,00", ,0,
3/31/2021,1,13,"0,14","0,24","0,51",1,1,
3/31/2021,1,14,"0,63","0,23","0,65", ,9,
3/31/2021,1,15,"0,00","0,00","0,00", ,0,
3/31/2021,1,16,"0,00","0,00","0,00", ,0,
3/31/2021,1,1,"0,55","0,19","0,59", ,3,
3/31/2021,1,2,"1,13","0,66","0,85", ,11,
3/31/2021,1,3,"0,58","0,29","0,54", ,3,
3/31/2021,1,4,"0,00","0,00","0,00", ,0,
3/31/2021,1,5,"0,56","0,32","0,65",1,8,
3/31/2021,1,6,"0,00","0,00","0,00", ,0,
3/31/2021,1,7,"0,49","0,20","0,71", ,3,
3/31/2021,1,8,"0,00","0,00","0,00", ,0,
3/31/2021,1,9,"0,18","0,15","0,55", ,2,
3/31/2021,1,10,"0,45","0,20","0,74", ,3,
3/31/2021,1,11,"0,00","0,00","0,00", ,0,
3/31/2021,1,12,"0,00","0,00","0,00", ,0,
3/31/2021,1,13,"0,00","0,00","0,00", ,0,
3/31/2021,1,14,"0,00","0,00","0,00", ,0,
3/31/2021,1,15,"0,00","0,00","0,00", ,0,
3/31/2021,1,16,"0,00","0,00","0,00", ,0,
3/31/2021,1,1,"0,24","0,16","0,60", ,1,
3/31/2021,1,2,"0,76","0,24","0,69", ,4,
3/31/2021,1,3,"0,00","0,00","0,00", ,0,
3/31/2021,1,4,"1,01","0,42","0,85",1,11,
3/31/2021,1,5,"0,00","0,00","0,00", ,0,
3/31/2021,1,6,"0,00","0,00","0,00", ,0,
3/31/2021,1,7,"0,49","0,28","0,64", ,4,
3/31/2021,1,8,"0,19","0,14","0,60", ,1,
